Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Turok: Dinosaur Hunter,2015,$19.99,96,/,adventure,52866,4.03,1.27
Human: Fall Flat,2016,$14.99,91,70,adventure,52472,5.114,3.174
The Egyptian Prophecy: The Fate of Ramses,2014,$4.99,61,/,adventure,52472,2.0,1.024
Tormentum - Dark Sorrow,2015,$11.99,95,72,adventure,52275,3.306,3.204
Chainsaw Warrior,2013,$4.99,62,/,adventure,52077,2.2640000000000002,1.258
Descent: Road to Legend,2016,Free,92,/,adventure,52077,6.174,0.15
Sixtieth Kilometer,2016,$0.74,79,/,adventure,52077,3.324,3.306
Albedo: Eyes from Outer Space,2015,$14.99,60,66,adventure,51880,2.288,1.282
Dungeon Souls,2016,$12.99,87,/,adventure,51880,9.12,3.312
Imagine Me,2014,$2.99,33,/,adventure,51880,3.156,1.108
Detention,2017,$11.99,97,/,adventure,51880,3.108,2.258
Black Mirror III,2014,$9.99,90,75,adventure,51683,7.276,5.348
Cinders,2014,$19.99,89,/,adventure,51683,4.354,3.0
Mystic Saga,2016,Free,74,/,adventure,51486,4.204,1.258
Expand,2015,$5.99,93,/,adventure,51486,0.21,0.09
Full Bore,2014,$14.99,85,72,adventure,51288,2.288,1.276
Marc Eck's Getting Up: Contents Under Pressure,2013,$14.99,91,69,adventure,51091,2.27,1.0
Dex,2015,$19.99,85,62,adventure,51091,6.234,2.048
Subject 13,2015,$9.99,63,59,adventure,51091,4.06,3.15
Winter Voices,2010,$4.99,63,/,adventure,51091,3.234,2.102
The Forest of Doom,2014,$4.99,81,/,adventure,51091,1.24,1.072
Bulb Boy,2015,$8.99,92,84,adventure,50697,2.186,2.102
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,2014,$5.99,83,/,adventure,50697,3.288,3.192
Pajama Sam in No Need to Hide When It's Dark Outside,2014,$6.99,97,/,adventure,50697,2.306,1.282
Alien Spidy,2013,$9.99,60,/,adventure,50499,1.174,0.10200000000000001
Alone in the Dark,2013,$9.99,38,55,adventure,50302,8.06,0.276
Black Mirror II,2014,$9.99,89,71,adventure,50105,11.0,9.24
Wurm Unlimited,2015,$29.99,72,/,adventure,50105,113.042,10.27
Shadows: Price For Our Sins,2013,$9.99,63,/,adventure,49907,4.228,3.102
Dysfunctional Systems: Learning to Manage Chaos,2013,$4.99,78,/,adventure,49907,1.354,1.084
Antisquad,2014,$5.99,61,/,adventure,49316,4.174,1.354
Goetia,2016,$14.99,89,79,adventure,49118,2.246,1.342
Vagante,2014,$14.99,94,/,adventure,49118,14.246,5.132
On A Roll 3D,2015,$3.99,95,/,adventure,49118,3.21,3.204
Myst V,2012,$9.99,59,80,adventure,48921,6.012,2.042
Bone: Out from Boneville,2008,$9.99,63,68,adventure,48921,1.18,0.222
Blue Rose,2015,$19.99,66,/,adventure,48921,4.114,3.21
Ether One,2014,$19.99,77,82,adventure,48724,3.18,1.21
Hover Junkers,2016,$34.99,77,80,adventure,48724,2.294,1.102
Orwell,2016,$9.99,93,76,adventure,48724,4.054,3.162
The Park,2015,$12.99,69,67,adventure,48527,2.03,1.204
Chariot,2014,$14.99,84,76,adventure,48329,3.066,1.354
Lords of Xulima,2014,$19.99,84,71,adventure,48329,40.072,10.18
Doorways: Holy Mountains of Flesh,2016,$19.99,89,/,adventure,48329,3.114,3.102
Zombie Playgroundâ„¢,2016,$9.99,60,/,adventure,48329,0.174,0.078
Shantae: Half-Genie Hero,2016,$19.99,95,/,adventure,48329,6.216,6.288
Dark Fall: Lost Souls,2010,$12.99,64,75,adventure,48132,4.348,2.324
Max: The Curse of Brotherhood,2014,$14.99,95,/,adventure,48132,5.078,1.324
Pineview Drive,2014,$19.99,66,58,adventure,47935,4.138,2.21
FLYING TIGERS: SHADOWS OVER CHINA,2015,$15.99,77,/,adventure,47738,3.33,3.024
Demon Hunter: Chronicles from Beyond,2014,$9.99,67,/,adventure,47738,3.306,3.192
InFlux,2013,$3.99,70,/,adventure,47540,1.126,0.348
Sherlock Holmes: The Devil's Daughter,2016,$49.99,73,65,adventure,47343,9.006,9.06
Outcast 1.1,2014,$5.99,96,/,adventure,47343,6.2459999999999996,2.126
Moon Hunters,2016,$14.99,79,62,adventure,46751,5.216,2.294
Castle In The Darkness,2015,$9.99,80,76,adventure,46554,5.036,2.168
Dragon's Lair,2013,$9.99,79,/,adventure,46554,0.282,0.192
FIST OF AWESOME,2014,$3.99,63,/,adventure,46357,0.312,0.126
Stick It To The Man!,2013,$14.99,95,83,adventure,45962,3.252,3.03
Signs of Life,2014,$9.99,84,/,adventure,45962,9.3,2.234
SPY Fox in: Dry Cereal,2014,$6.99,96,/,adventure,45962,2.252,2.0
Grow Up,2016,$9.99,90,71,adventure,45765,4.15,3.282
Detective Grimoire,2014,$6.99,94,/,adventure,45765,2.27,2.204
Hare In The Hat,2015,$1.99,65,/,adventure,45568,4.168,4.012
Major Mayhem,2014,$4.99,86,/,adventure,45173,3.21,1.186
Eisenwald: Blood of November,2016,$8.99,64,/,adventure,45173,4.126,1.33
Mountain Crime: Requital,2015,$2.99,85,/,adventure,44976,5.03,3.21
Project Temporality,,$14.99,80,/,adventure,44976,2.006,1.024
Roommates,2014,$24.99,78,/,adventure,44976,4.222,2.252
MacGuffin's Curse,2012,$9.99,82,73,adventure,44779,3.318,1.33
The Bellows: VR Demo,2016,Free,82,/,adventure,44779,0.10200000000000001,0.066
Collapse,2014,$19.99,71,/,adventure,44779,2.294,2.066
LEGO Indiana Jones: The Original Adventures,2009,$19.99,73,78,adventure,44581,9.318,3.042
"Hamlet or the last game without MMORPG features, shaders and product placement",2012,$4.99,63,/,adventure,44581,3.03,2.186
Bizarre Earthquake,2016,$0.49,63,/,adventure,44581,4.27,3.33
Retaliation,2015,Free,31,/,adventure,44384,1.258,1.12
Claire,2014,$9.99,73,/,adventure,44187,2.138,1.12
Barony,2015,$9.99,87,/,adventure,44187,5.258,2.294
Spate,2014,$1.99,72,61,adventure,43990,0.312,0.156
Secret Files: Tunguska,2009,$9.99,83,/,adventure,43990,6.318,6.126
Eleusis,2013,$14.99,52,/,adventure,43990,2.2279999999999998,2.18
Shiny The Firefly,2014,$9.99,57,/,adventure,43990,3.006,1.1139999999999999
Gray Matter,2014,$9.99,90,72,adventure,43792,5.27,2.042
Lost Planet: Extreme Condition - Colonies Edition,2010,$19.99,56,70,adventure,43792,3.288,1.0
ToyOdyssey,2016,$14.99,80,66,adventure,43792,2.318,2.21
Karma. Incarnation 1,2016,$2.99,87,/,adventure,43792,4.264,2.018
Dark Void,2010,$9.99,44,57,adventure,43595,2.354,1.102
Super Star,2016,$1.99,82,/,adventure,43595,2.2640000000000002,2.018
Dungeon of Elements,2014,$9.99,38,/,adventure,43595,5.0,4.012
Legends of Persia,2014,$19.99,12,/,adventure,43595,0.168,0.072
Darkwood,2014,$14.99,93,/,adventure,43595,6.216,2.0
Hue,2016,$14.99,95,79,adventure,43201,2.318,2.0
Aarklash: Legacy,2013,$19.99,79,72,adventure,43201,6.216,2.222
Lego Indiana Jones 2,2010,$19.99,82,66,adventure,43201,19.276,3.18
Time Ramesside,2015,$4.99,17,/,adventure,43201,4.036,4.036
Paranormal,2013,$9.99,70,/,adventure,43201,2.048,1.234
Dracula: Origin,2008,$9.99,66,70,adventure,42806,3.312,1.264
DEAD RISING®,2016,$19.99,93,/,adventure,42806,10.294,4.048
Pathologic Classic HD,2015,$3.24,91,76,adventure,42609,4.162,2.084
Kaptain Brawe,2011,$6.99,72,69,adventure,42411,2.216,1.168
Rollers of the Realm,2014,$9.99,91,68,adventure,42411,3.216,2.114
WARP,2012,$9.99,75,/,adventure,42411,3.198,1.258
Gatling Gears,2011,$9.99,80,/,adventure,42411,3.186,2.186
Space Pirates and Zombies 2,2016,$19.99,83,/,adventure,42411,17.18,9.132
Crea,2016,$14.99,78,/,adventure,42411,10.006,6.006
The Samaritan Paradox,2014,$6.99,76,75,adventure,42214,3.348,2.354
Dead Synchronicity: Tomorrow Comes Today,2015,$19.99,85,70,adventure,42214,3.27,3.138
Soul Axiom,2016,$19.99,79,57,adventure,42214,5.096,4.078
Dracula: The Resurrection,2014,$4.99,37,67,adventure,42017,1.198,0.20400000000000001
Amerzone: The Explorer's Legacy,2014,$4.99,66,/,adventure,42017,1.306,1.06
Onikira: Demon Killer,2015,$13.99,52,/,adventure,42017,2.108,1.15
Seasons after Fall,2016,$14.99,88,75,adventure,41820,3.258,2.114
Sinless,2015,$0.49,79,/,adventure,41820,3.054,3.054
Roundabout,2014,$9.99,93,75,adventure,41622,2.288,2.054
Driftmoon,2014,$14.99,90,73,adventure,41622,2.234,0.306
SKYHILL,2015,$14.99,77,63,adventure,41622,6.18,4.096
Suits: A Business RPG,2016,$0.99,89,/,adventure,41622,3.054,1.3
Sherlock Holmes and The Hound of The Baskervilles,2012,$9.99,83,/,adventure,41622,5.252,4.198
"House of 1,000 Doors - Family Secrets",2014,$9.99,94,/,adventure,41622,5.24,3.27
Cast of the Seven Godsends,2015,$6.99,81,/,adventure,41622,4.036,3.306
The Mysterious Cities of Gold - Secret Paths,2013,$11.99,72,/,adventure,41425,1.084,0.138
Hatoful Boyfriend: Holiday Star,2015,$9.99,96,54,adventure,41228,2.288,1.288
Wolcen: Lords of Mayhem,2016,$19.99,79,/,adventure,41228,3.318,1.216
Quest for Infamy,2014,$9.99,87,63,adventure,41031,3.216,2.354
1000 Amps,2012,$4.99,79,/,adventure,41031,1.234,0.258
4 Elements,2010,$3.99,85,/,adventure,41031,15.096,5.24
Millennium - A New Hope,2014,$5.99,73,/,adventure,40833,6.042,2.03
Pitiri 1977,2014,$3.99,56,/,adventure,40636,1.306,1.102
The Curious Expedition,2016,$14.99,88,74,adventure,40439,9.126,4.204
Where is my Heart,2014,$7.99,83,74,adventure,40242,0.22799999999999998,0.168
SickBrick,2015,$4.99,63,/,adventure,40242,2.126,1.168
Torment: Tides of Numenera,2016,$44.99,82,/,adventure,40242,5.3,2.18
Cannon Brawl,2014,$14.99,92,/,adventure,40242,9.216,2.348
Leviathan: The Last Day of the Decade,2014,$14.99,85,/,adventure,40242,4.048,3.09
Magicka: Wizards of the Square Tablet,2013,$4.99,85,/,adventure,40242,1.216,0.288
Sisyphus Reborn,2016,Free,95,/,adventure,40044,0.162,0.144
Paranormal State: Poison Spring Collector's Edition,2014,$9.99,76,/,adventure,40044,5.114,3.294
Obscure,2014,$6.99,92,63,adventure,39847,3.126,1.174
Fenix Rage,2014,$14.99,87,75,adventure,39650,2.3,2.138
Whispering Willows,2014,$9.99,84,64,adventure,39650,2.276,2.168
The Tomorrow War,2014,$2.99,48,/,adventure,39650,3.018,2.06
Dracula 2: The Last Sanctuary,2014,$4.99,21,68,adventure,39453,2.03,0.34199999999999997
Dracula 3: The Path of the Dragon,2014,$7.99,26,/,adventure,39453,1.342,0.348
Depths of Fear :: Knossos,2014,$5.99,65,/,adventure,39453,3.084,2.018
Qbeh-1: The Atlas Cube,2014,$9.99,90,72,adventure,39255,3.15,2.096
INVASION!,2016,Free,89,/,adventure,39255,0.078,0.048
Eventide: Slavic Fable,2016,$9.99,98,/,adventure,39255,5.012,3.282
Life Goes On,2014,$4.41,96,/,adventure,39255,2.126,1.15
Arizona Sunshine,2016,$39.99,87,83,adventure,39058,5.132,3.084
ZanZarah: The Hidden Portal,2015,$7.99,69,/,adventure,39058,3.066,0.20400000000000001
Out There:  Edition,2015,$9.99,79,/,adventure,39058,5.336,4.15
Forge Quest,2015,$14.99,85,/,adventure,38861,5.114,3.006
Senza Peso,2016,Free,93,/,adventure,38861,0.11399999999999999,0.048
STASIS,2015,$19.99,82,79,adventure,38663,5.072,3.324
Captain Morgane and the Golden Turtle,2014,$4.99,63,/,adventure,38663,4.042,1.24
Sid Meier's Colonization (Classic),2014,$6.99,88,/,adventure,38663,22.21,8.186
Retro Game Crunch,2014,$9.99,85,/,adventure,38466,2.072,1.024
9 Clues 2: The Ward,2015,$2.99,93,/,adventure,38269,4.072,3.21
Astroflux,2016,Free,66,/,adventure,38269,9.12,0.11399999999999999
Midnight Mysteries: The Edgar Allan Poe Conspiracy,2009,$9.99,80,/,adventure,38269,4.144,3.15
Truffle Saga,2014,$4.99,32,/,adventure,38269,1.174,0.09
Blues and Bullets,2015,$4.99,79,73,adventure,38072,4.018,2.354
X-note,2015,$19.99,86,/,adventure,38072,2.348,2.33
Dark Void Zero,2010,$4.99,47,/,adventure,38072,1.072,0.126
FATE: The Cursed King,2014,$7.99,77,/,adventure,38072,10.054,1.09
Into the Dark,2014,$7.99,46,/,adventure,37874,3.222,2.312
MISSING: An Interactive Thriller - Episode One,2015,Free,88,63,adventure,37677,1.042,0.348
Amazing Frog,2014,$15.99,89,/,adventure,37283,24.318,7.108
Freddi Fish and The Case of the Missing Kelp Seeds,2014,$6.99,94,/,adventure,37283,1.18,0.27
Blood: One Unit Whole Blood,2014,$4.99,91,82,adventure,37085,5.024,0.294
Gabriel Knight - Sins of the Fathers,2014,$19.99,90,74,adventure,37085,7.228,3.33
Belladonna,2015,$6.99,75,/,adventure,36888,4.276,5.132
Voyage: Journey to the Moon,2014,$4.99,74,/,adventure,36691,3.15,3.27
The Secret Order 2: Masked Intent,2015,$9.99,77,/,adventure,36691,4.066,3.2640000000000002
CLANNAD,2015,$49.99,98,83,adventure,36494,12.222,3.06
Disillusions Manga Horror,2015,$0.99,58,/,adventure,36494,2.276,1.234
Metal Dead,2014,$4.99,85,/,adventure,36494,2.216,2.018
Sakura Dungeon,2016,$19.99,94,/,adventure,36494,13.168,7.054
Jack Keane,2008,$9.99,66,69,adventure,36296,3.336,1.3479999999999999
Blackbay Asylum,2014,$19.99,79,/,adventure,36296,2.318,2.018
Forward to the Sky,2015,$7.99,86,/,adventure,36296,1.318,1.084
Fester Mudd: Curse of the Gold - Episode 1,2013,$9.99,77,76,adventure,36099,0.252,0.318
Environmental Station Alpha,2015,$7.99,93,/,adventure,36099,5.24,2.0
The Final Station,2016,$14.99,82,76,adventure,35902,4.108,3.354
Putt-Putt Saves the Zoo,2014,$1.95,95,/,adventure,35902,4.078,0.33
Montas,2014,$9.99,57,/,adventure,35902,1.024,0.222
Ceville,2009,$5.99,81,73,adventure,35705,3.348,1.354
Return to Mysterious Island,2014,$7.99,78,/,adventure,35705,2.162,1.006
Magrunner: Dark Pulse,2013,$9.99,86,/,adventure,35507,5.024,3.12
Meadow,2016,$2.99,87,/,adventure,35507,4.042,1.168
Beach Bounce,2015,$12.99,61,/,adventure,35507,7.0,5.114
Schrdinger's Cat and the Raiders of the Lost Quark,2014,$9.99,74,59,adventure,35310,3.138,3.054
3 Stars of Destiny,2014,$14.99,60,/,adventure,35310,10.198,4.198
Tulpa,2015,$9.99,55,/,adventure,35310,3.078,3.12
Vangers,2014,$6.99,87,/,adventure,35310,2.024,1.12
Ascendant,2014,$9.99,79,/,adventure,35113,8.018,2.24
ä¾ å®¢é£Žäº‘ä¼ (Tale of Wuxia),2016,$16.99,77,/,adventure,35113,40.258,23.198
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,2014,$4.99,53,/,adventure,34916,2.198,1.306
Pixel Hunter,2014,$2.99,49,/,adventure,34916,0.252,0.084
Sakura Santa,2015,$9.99,87,/,adventure,34916,3.084,2.09
The Shopkeeper,2014,$2.99,13,/,adventure,34718,0.264,0.198
Freedom Fall,2014,$9.99,93,/,adventure,34324,3.018,1.354
NyxQuest,2010,$2.99,91,/,adventure,34324,3.072,0.288
Vampire Legends: The True Story of Kisilova,2015,$9.99,88,/,adventure,34324,4.03,3.18
Rock 'N' Roll Defense,2016,$0.98,63,/,adventure,34126,5.15,3.168
The Lady,2015,$0.99,51,/,adventure,34126,3.114,2.324
In Exilium,2015,$3.99,69,/,adventure,33929,3.036,2.354
Lost Civilization,2014,$4.99,54,/,adventure,33929,1.3479999999999999,2.126
SteamWorld Heist,2016,$19.99,97,81,adventure,33732,10.222,7.156
Tembo: The Badass Elephant,2015,$14.99,77,/,adventure,33535,2.102,1.0
PewDiePie: Legend of the Brofist,2015,$7.99,88,/,adventure,33535,4.192,3.012
Pajama Sam 2: Thunder and Lightning Aren't So Frightening,2014,$6.99,96,/,adventure,33337,3.018,1.258
Fairy Tale Mysteries 2: The Beanstalk,2015,$9.99,75,/,adventure,33337,4.168,4.024
Bunny Must Die! Chelsea and the 7 Devils,2013,$9.99,72,/,adventure,33337,4.33,0.294
Noir Syndrome,2014,$6.99,66,/,adventure,33337,1.306,1.084
Beyond Space,2014,$4.99,38,/,adventure,33337,1.312,1.12
Adam's Venture Chronicles,2015,$14.99,79,/,adventure,33337,3.042,2.324
The Old City: Leviathan,2014,$5.99,74,62,adventure,33140,2.2640000000000002,1.1320000000000001
Eden Star :: Destroy - Build - Protect,2015,$19.99,82,/,adventure,33140,6.258,2.054
Magnetic By Nature,2014,$9.99,73,/,adventure,33140,2.006,1.264
Squirreltopia,2015,$2.99,77,/,adventure,33140,2.27,2.12
Brink of Consciousness: Dorian Gray Syndrome,2014,$9.99,87,/,adventure,33140,5.21,3.246
Fireburst,2012,$2.49,53,59,adventure,32943,0.282,0.138
Residue: Final Cut,2014,$4.99,64,/,adventure,32943,3.042,2.024
Governor of Poker 2: Premium Edition,2010,$14.99,84,/,adventure,32943,30.228,11.306
DungeonUp,2015,$4.99,88,/,adventure,32943,5.2459999999999996,3.3
Better Late Than Dead,2016,$14.99,39,/,adventure,32943,1.138,0.198
Stories: The Path of Destinies,2016,$7.49,86,74,adventure,32746,4.24,4.15
Oscura: Lost Light,2015,$6.99,74,66,adventure,32746,3.042,3.084
Words for Evil,2014,$2.99,80,/,adventure,32548,2.252,1.252
NORTH,2016,$1.99,53,/,adventure,32548,3.15,3.018
The Charnel House Trilogy,2015,$5.99,84,68,adventure,32351,2.33,3.0
The Deadly Tower of Monsters,2016,$14.99,90,73,adventure,32154,2.3,1.21
Curse: The Eye of Isis,2014,$2.99,72,63,adventure,32154,0.3,0.066
Dark Echo,2015,$2.99,93,/,adventure,32154,3.072,1.048
Torch Cave 2,2016,$3.99,63,/,adventure,32154,5.066,3.276
"That Dragon, Cancer",2016,$9.99,90,78,adventure,31957,1.18,1.168
Orake 2D MMORPG,2016,Free,74,/,adventure,31957,0.21,0.018
Alpha Runner,2015,$1.99,85,/,adventure,31759,3.2279999999999998,3.114
Windlands,2016,$19.99,75,/,adventure,31759,4.198,1.126
KickHim,2016,$0.99,55,/,adventure,31759,3.018,3.12
Life is Hard,2015,$8.99,72,/,adventure,31562,3.204,3.03
RPG Tycoon,2016,$9.99,65,/,adventure,31562,2.12,1.1139999999999999
Obscure 2,2014,$9.99,81,59,adventure,31365,3.336,2.27
Arcane Worlds,2014,$9.99,61,/,adventure,31365,1.15,0.126
Dungeons: The Eye of Draconus,2014,$3.99,45,/,adventure,31365,3.048,1.276
Gunspell: Steam Edition,2014,$14.99,50,/,adventure,30970,9.246,1.282
Blue Toad Murder Files - The Mysteries of Little Riddle,2010,$4.49,83,/,adventure,30970,3.12,2.024
Pajama Sam 3: You Are What You Eat From Your Head To Your Feet,2014,$1.95,/,/,adventure,30970,2.15,1.216
MouseCraft,2014,$9.99,89,72,adventure,30773,2.354,1.282
Broken Sword 4 - the Angel of Death,2014,$5.99,45,/,adventure,30773,6.048,5.006
Nearwood - Collector's Edition,2014,$9.99,91,/,adventure,30773,6.258,4.132
The Turing Test,2016,$19.99,90,74,adventure,30576,5.24,5.036
Cally's Caves 3,2016,$3.59,86,/,adventure,30576,5.12,4.018
Ultionus: A Tale of Petty Revenge,2014,$6.99,68,/,adventure,30576,2.312,2.126
House of Caravan,2015,$4.99,72,/,adventure,30576,2.21,2.036
Blackwell Epiphany,2014,$9.99,97,/,adventure,30378,7.138,6.036
House of 1000 Doors: The Palm of Zoroaster Collector's Edition,2014,$9.99,93,/,adventure,30378,4.276,3.072
Girls Like Robots,2014,$6.99,87,/,adventure,30181,3.042,2.078
The Last Leviathan,2016,$9.99,87,/,adventure,30181,4.2459999999999996,1.198
Divide by Sheep,2015,$4.99,95,83,adventure,29984,4.096,3.054
Cradle,2015,$12.99,74,65,adventure,29984,5.318,4.042
Freddi Fish 2: The Case of the Haunted Schoolhouse,2014,$6.99,96,/,adventure,29984,1.306,0.354
The Journey Down: Chapter Two,2014,$10.99,96,78,adventure,29787,3.288,3.21
Venetica,2015,$9.99,80,61,adventure,29787,6.24,3.048
Aozora Meikyuu,2016,$4.99,82,/,adventure,29787,3.036,3.066
VERGE:Lost chapter,2015,$1.99,43,/,adventure,29787,3.342,4.006
Freddi Fish 3: The Case of the Stolen Conch Shell,2014,$6.99,92,/,adventure,29787,2.222,0.33
Corgi Warlock,2015,$0.5,78,/,adventure,29787,2.354,2.306
Apartment 666,2016,$2.99,44,/,adventure,29589,2.2279999999999998,2.252
Magicmaker,2014,$9.99,89,/,adventure,29392,8.216,4.144
Overlord: Fellowship of Evil,2015,$18.99,27,/,adventure,29195,2.198,1.204
Take Thy Throne,2016,$1.99,64,/,adventure,29195,2.048,2.078
Super Panda Adventures,2014,$0.99,95,/,adventure,29195,3.258,2.102
Reversion - The Meeting,2014,$4.99,68,/,adventure,28800,2.138,2.036
Dispatcher,2015,$4.99,58,/,adventure,28800,1.318,1.03
CAT Interstellar,2015,$3.99,68,/,adventure,28800,1.162,0.216
200% Mixed Juice!,2015,$6.99,90,/,adventure,28603,6.006,4.03
Cube & Star: An Arbitrary Love,2014,$4.99,67,/,adventure,28603,1.234,0.21
OH! RPG!,2015,$2.99,64,/,adventure,28603,2.312,1.126
The Treasures of Montezuma 4,2014,$6.99,86,/,adventure,28603,15.306,4.186
Zero Escape: Zero Time Dilemma,2016,$39.99,93,78,adventure,28406,18.33,20.246
The Fruit of Grisaia,2015,$39.99,95,/,adventure,28406,24.27,10.18
Ghost,2016,$12.99,94,/,adventure,28406,7.036,3.342
Queen's Quest: Tower of Darkness,2015,$9.99,63,/,adventure,28406,4.126,3.312
J.U.L.I.A.: Among the Stars,2014,$19.99,87,71,adventure,28209,7.168,7.15
Pickers,2012,$9.99,82,/,adventure,28209,6.234,4.018
Block Story,2015,$2.99,58,/,adventure,28209,17.282,1.318
Qora,2014,$9.99,72,63,adventure,27814,3.048,2.216
SPY Fox 2: Some Assembly Required,2014,$6.99,92,/,adventure,27814,1.336,1.258
Trash TV,2015,$6.99,92,/,adventure,27814,0.348,0.288
Tiny Barbarian DX,2013,$9.99,89,/,adventure,27814,1.222,1.012
Dungeons Of Kragmor,2016,$0.99,39,/,adventure,27814,0.252,0.03
Zoombinis,2015,$4.99,96,/,adventure,27814,10.234,3.18
Mr. Bree+,2014,$2.99,87,/,adventure,27814,3.102,2.258
Rusty Lake Hotel,2016,$1.99,95,65,adventure,27617,4.288,2.276
Northmark: Hour of the Wolf,2014,$9.99,89,/,adventure,27420,2.204,2.156
Grass Simulator,2015,$4.99,51,/,adventure,27420,1.33,0.306
Big Brain Wolf,2009,$9.99,61,/,adventure,27420,2.15,0.3
BlackSoul Extended Edition,2014,$6.99,36,/,adventure,27222,4.012,1.21
Contradiction - the all-video murder mystery adventure,2015,$9.99,97,/,adventure,27222,6.276,6.27
Echo of the Wilds,2014,$8.99,85,/,adventure,27222,3.0,2.102
Culpa Innata,2008,$9.99,83,66,adventure,27025,7.084,3.222
Magdalena,2016,$2.99,40,/,adventure,27025,3.138,3.174
A Wild Catgirl Appears!,2016,$2.99,52,/,adventure,27025,4.186,4.198
Darkness Within 2: The Dark Lineage Director's Cut Edition,2014,$9.99,80,/,adventure,27025,4.0,2.24
Crow,2014,$4.99,69,/,adventure,27025,0.174,0.15
Putt-Putt Travels Through Time,2014,$6.99,93,/,adventure,27025,3.324,1.12
Lost Horizon,2010,$9.99,92,77,adventure,26828,8.048,8.252
Memento Mori,2012,$12.99,57,66,adventure,26828,3.354,2.102
Magnetic: Cage Closed,2015,$14.99,78,61,adventure,26828,2.324,1.324
Republique Remastered,2015,$24.99,76,/,adventure,26828,4.072,1.282
Toby: The Secret Mine,2015,$9.99,67,/,adventure,26828,3.006,2.072
Dracula: Love Kills,2013,$9.99,85,/,adventure,26630,8.348,6.198
The Fifth Day,2014,$14.99,50,/,adventure,26433,3.168,1.24
Grim Legends 3: The Dark City,2016,$9.99,90,/,adventure,26433,5.354,4.06
Theatre Of The Absurd,2014,$4.99,80,/,adventure,26433,4.204,3.12
The Maker's Eden,2014,$8.99,79,/,adventure,26433,2.03,1.12
Last Knight: Rogue Rider Edition,2014,$7.99,83,/,adventure,26236,3.12,2.024
Finn and Jake's Epic Quest,2014,$9.99,75,/,adventure,26236,3.06,1.162
Sacra Terra: Angelic Night,2015,$2.99,85,/,adventure,26236,3.312,3.198
Dofus,2016,Free,71,72,adventure,26039,5.096,1.03
The Black Death,2016,$19.99,59,/,adventure,26039,4.066,2.036
Infectonator : Survivors,2016,$11.99,69,/,adventure,26039,7.174,3.09
Cosmochoria,2015,$9.99,90,/,adventure,25841,5.126,2.342
Morningstar: Descent to Deadrock,2015,$9.99,93,/,adventure,25841,3.012,3.006
Sid Meier's Covert Action (Classic),2014,$6.99,89,/,adventure,25841,2.114,0.108
Tokyo School Life,2015,$14.99,94,/,adventure,25841,7.318,3.348
it's always monday,2016,Free,80,/,adventure,25841,0.186,0.12
Mugen Souls,2015,$19.99,72,/,adventure,25841,7.096,2.2279999999999998
Dead In Bermuda,2015,$14.99,81,/,adventure,25841,5.264,4.066
The Last Express Gold Edition,2013,$6.99,83,82,adventure,25644,3.078,2.078
TRI: Of Friendship and Madness,2014,$14.99,90,74,adventure,25447,5.024,2.222
Dominique Pamplemousse,2014,$4.99,71,62,adventure,25447,1.312,1.222
Armikrog,2015,$24.99,50,57,adventure,25447,5.048,4.012
Super Duper Flying Genocide 2017,2016,$0.99,69,/,adventure,25447,2.078,2.132
The Way,2016,$14.99,87,67,adventure,25250,3.342,2.054
RymdResa,2015,$11.99,78,/,adventure,25250,3.06,2.2279999999999998
Assassinâ€™s CreedÂ® Chronicles: India,2016,$9.99,67,/,adventure,25250,4.078,1.1320000000000001
TY the Tasmanian Tiger,2016,$14.99,99,/,adventure,25250,6.264,5.06
Dance of Death,2015,$3.99,59,/,adventure,25250,4.108,3.252
Case #8,2016,$3.99,44,/,adventure,25250,3.15,3.168
Lemma,2015,$14.99,90,73,adventure,25052,2.246,2.198
Ember,2016,$9.99,80,70,adventure,25052,5.204,2.234
Riddled Corpses,2015,$7.99,74,/,adventure,25052,3.03,3.06
Necronomicon: The Dawning of Darkness,2014,$4.99,33,/,adventure,25052,1.12,0.132
Corrosion: Cold Winter Waiting [Enhanced Edition],2015,$7.99,75,/,adventure,25052,8.312,4.168
Submerged,2015,$19.99,78,/,adventure,25052,2.27,1.258
This Book Is A Dungeon,2015,$5.99,84,/,adventure,25052,2.27,2.12
Everybody's Gone to the Rapture,2016,$19.99,70,76,adventure,24855,3.15,1.324
Alter Ego,2010,$9.99,71,59,adventure,24855,4.126,2.18
"Once Bitten, Twice Dead!",2015,$4.99,17,/,adventure,24855,3.288,4.012
Ku: Shroud of the Morrigan,2014,$4.99,23,/,adventure,24855,3.114,2.114
FINAL TAKE,2016,$0.49,50,/,adventure,24855,2.33,2.282
Morphine,2015,$0.92,79,/,adventure,24855,2.216,2.168
Last Inua,2014,$7.99,61,/,adventure,24855,2.342,1.21
Karmaflow: The Rock Opera Videogame,2015,$4.99,69,47,adventure,24658,3.084,3.054
Organ Quarter Pre-Alpha Demo,2016,Free,95,/,adventure,24658,0.126,0.066
Aaru's Awakening,2015,$14.99,78,/,adventure,24658,2.102,0.324
Caves of Qud,2015,$9.99,97,/,adventure,24658,17.294,4.096
Our Love Will Grow,2015,$4.99,72,/,adventure,24461,3.108,3.036
Vox,2013,$9.99,29,/,adventure,24461,2.126,1.186
