Game,Release year,Price,Userscore,Metascore,Genre,Owners,Average playtime,Median playtime
Lucius II,2015,$19.99,61,48,indie,91924,5.252,2.252
Avernum 2: Crystal Souls,2015,$19.99,92,78,indie,91727,29.126,1.102
JumpJet Rex,2015,$9.99,97,76,indie,91727,1.186,0.126
Guild of Dungeoneering,2015,$14.99,75,72,indie,91530,9.198,5.126
Electronic Super Joy: Groove City,2014,$4.99,83,/,indie,91530,1.018,0.21
Yury,2014,$1.99,51,/,indie,91530,3.072,2.2640000000000002
RIP - Early Access,2014,$7.99,59,/,indie,91333,2.276,1.204
Tiny Troopers,2012,$4.99,83,57,indie,91135,1.18,0.198
Puzzle Bots,2010,$4.99,75,/,indie,91135,2.024,0.20400000000000001
DEADBOLT,2016,$9.99,95,76,indie,90741,5.168,3.102
The Last Federation,2014,$4.59,73,72,indie,90741,6.03,2.21
Nova-111,2015,$8.99,84,68,indie,90741,2.258,2.3
The Knobbly Crook: Chapter I - The Horse You Sailed In On,2015,Free,90,/,indie,90741,0.216,0.054
Switchcars,2016,$8.99,93,/,indie,90741,0.27,0.12
Doorways: Chapter 1 & 2,2013,$9.99,65,/,indie,90544,2.222,2.108
The Inner World,2013,$4.94,93,72,indie,90346,3.306,2.168
UBERMOSH,2015,$1.99,91,/,indie,90346,2.102,1.306
Teddy Floppy Ear - Mountain Adventure,2015,$1.09,90,/,indie,90346,4.264,3.132
Clash of the Monsters,2016,Free,48,/,indie,89952,0.054,0.03
Final Dusk,2014,$2.99,76,/,indie,89952,2.096,1.294
Foul Play,2013,$14.99,85,69,indie,89755,2.024,1.066
Realms of Arkania: Blade of Destiny,2013,$14.99,53,/,indie,89755,7.168,0.354
Epic Battle Fantasy 3,2016,Free,95,/,indie,89755,5.156,0.126
The Yawhg,2014,$9.99,80,66,indie,89557,2.216,1.126
The Average Everyday Adventures of Samantha Browne,2016,Free,77,/,indie,89360,0.18,0.138
Half Minute Hero: The Second Coming,2014,$9.99,94,79,indie,88965,7.06,2.15
Foreign Legion: Buckets of Blood,2009,$4.99,62,/,indie,88965,1.33,0.24
Ironclad Tactics,2013,$14.99,67,69,indie,88768,4.204,2.24
Lilly Looking Through,2013,$9.99,78,71,indie,88571,2.18,1.3479999999999999
Tree of Life: Beginning of a Journey,2015,$19.99,78,/,indie,88571,42.216,13.096
Element4l,2013,$8.99,85,77,indie,88374,2.114,1.06
iBomber Defense,2011,$4.99,77,/,indie,88374,6.108,2.042
Teddy Floppy Ear - The Race,2015,$1.09,76,/,indie,88176,5.156,5.276
Mini Motor Racing EVO,2013,$4.99,65,/,indie,88176,2.282,1.054
Silence of the Sleep,2014,$16.99,80,66,indie,87782,3.102,2.27
Refunct,2015,$2.99,95,/,indie,87782,1.222,0.22799999999999998
Tactical Genius,2017,Free,72,/,indie,87782,0.27,0.072
Ethan: Meteor Hunter,2014,$9.99,64,/,indie,87782,3.03,1.156
SPACECOM,2014,$9.99,71,68,indie,87585,2.252,2.246
Dream,2015,$8.99,62,59,indie,87585,2.21,1.0
Monstrum,2015,$17.99,90,/,indie,87585,5.024,0.312
Cibele,2015,$8.99,71,71,indie,87387,0.324,0.312
Cubemen 2,2013,$7.99,73,68,indie,87387,3.03,1.288
I must kill...: Fresh Meat,2015,Free,28,/,indie,87387,0.354,0.054
Zup!,2016,$0.99,95,/,indie,87190,1.27,0.198
Schein,2014,$8.99,79,/,indie,87190,2.288,2.204
Shadow Tactics: Blades of the Shogun,2016,$39.99,97,84,indie,86796,14.354,8.306
Last Word,2015,$9.99,87,67,indie,86796,2.312,1.288
Meridian: New World,2014,$6.99,51,43,indie,86796,3.102,1.276
FootLOL: Epic Fail League,2014,$4.99,86,/,indie,86796,2.054,1.168
Caveman World: Mountains of Unga Boonga,2016,$1.99,74,/,indie,86598,6.018,3.186
Party of Sin,2012,$9.99,56,/,indie,86598,2.156,1.216
Cognition: An Erica Reed Thriller,2013,$14.99,86,/,indie,86598,4.306,2.2640000000000002
Fate of the World,2011,$9.99,79,70,indie,86401,4.306,1.09
Flight of the Paladin,2015,$1.99,56,/,indie,86401,4.348,3.18
Retro/Grade,2013,$9.99,87,/,indie,86204,2.162,1.288
Zack Zero,2013,$9.99,67,/,indie,86204,2.2279999999999998,1.0
Stikbold!,2016,$9.99,88,/,indie,86204,2.288,1.1320000000000001
Dreaming Sarah,2015,$5.99,91,/,indie,86204,4.048,2.048
Frozen Cortex,2015,$24.99,76,79,indie,86007,5.3,1.3
Alien Shooter,2009,$4.99,88,/,indie,86007,1.198,0.3
Akaneiro: Demon Hunters,2014,Free,35,53,indie,85809,3.06,0.198
Droid Assault,2013,$9.99,85,/,indie,85809,3.048,1.1320000000000001
Duet,2015,$4.99,97,/,indie,85809,3.096,1.3479999999999999
Asteroid Bounty Hunter,2016,$2.99,59,/,indie,85612,3.33,3.348
Shot In The Dark,2015,Free,45,/,indie,85612,4.006,4.12
Hate Plus,2013,$9.99,87,/,indie,85612,4.198,3.162
The Jackbox Party Pack 3,2016,$24.99,93,/,indie,85612,6.258,4.042
Sirius Online,2015,Free,67,/,indie,85612,3.12,2.18
Cosmic Dust & Rust,2016,$0.49,54,/,indie,85415,3.162,3.162
Bermuda,2015,$2.99,63,/,indie,85415,2.342,2.204
Mutant Mudds Deluxe,2013,$9.99,73,/,indie,85415,3.072,1.294
inMomentum,2011,$9.99,75,59,indie,85020,1.1320000000000001,0.132
Daylight,2014,$9.99,49,51,indie,85020,1.324,0.348
Ultratron,2013,$9.99,92,/,indie,85020,2.192,1.156
The Albino Hunter,2015,$4.99,74,/,indie,85020,3.156,3.036
D4: Dark Dreams Don't Die,2015,$7.49,86,/,indie,85020,4.084,2.324
Cosmic DJ,2014,$2.99,88,/,indie,85020,0.324,0.156
"It came from space, and ate our brains",2015,$9.99,89,/,indie,84823,3.324,3.27
Astro Lords,2015,Free,68,/,indie,84823,0.33,0.054
Master Reboot,2013,$14.99,78,59,indie,84626,3.198,2.114
Gomo,2013,$4.99,74,50,indie,84428,1.252,1.1139999999999999
AI: Rampage,2016,$1.99,21,/,indie,84231,0.144,0.024
Insincere,2016,$3.99,46,/,indie,84231,3.276,3.192
Decay - The Mare,2015,$9.99,77,60,indie,84034,2.246,2.156
The Huntsman: Winter's Curse,2016,Free,76,/,indie,84034,0.306,0.216
Nebula Online,2016,$3.34,38,/,indie,83837,4.348,5.144
Dracula's Legacy,2015,$2.99,79,/,indie,83837,4.012,3.054
Teddy Floppy Ear - Kayaking,2015,$1.09,86,/,indie,83837,3.306,3.132
Jets'n'Guns Gold,2014,$6.99,89,/,indie,83639,4.096,1.102
Purgatory,2016,$0.99,67,/,indie,83639,2.342,2.342
Pix the Cat,2015,$9.99,84,77,indie,83442,3.066,2.33
Cosmonautica,2015,$9.99,57,/,indie,83442,9.15,4.018
Fire With Fire: Online Tower Attack and Defense,2016,Free,48,/,indie,83442,0.276,0.06
The Isle,2015,$19.99,65,/,indie,83442,51.216,8.264
Aveyond: Lord of Twilight,2014,$9.99,60,/,indie,83245,3.084,1.0
Tobe's Vertical Adventure,2011,$0.99,62,75,indie,82850,0.282,0.078
Unmechanical,2012,$9.99,95,74,indie,82850,3.042,2.012
FOTONICA,2014,$9.99,89,71,indie,82850,4.054,1.216
Post Master,2014,$4.99,45,/,indie,82850,2.234,1.294
Mr.President!,2016,$4.99,72,/,indie,82456,2.216,1.18
Paper Sorcerer,2014,$4.99,84,73,indie,82259,5.114,1.21
Foreign Legion: Multi Massacre,2012,$6.99,67,/,indie,82259,1.222,0.216
Quest of Dungeons,2014,$4.99,78,/,indie,82061,4.03,2.084
Dinosaur Hunt: Africa Contract,2015,$0.99,63,/,indie,81864,2.114,1.138
Sakura Swim Club,2015,$9.99,86,/,indie,81667,5.198,1.198
The Falling Sun,2015,$4.99,50,/,indie,81470,4.066,3.126
BRAINPIPE: A Plunge to Unhumanity,2009,Free,81,/,indie,81272,0.162,0.06
Starward Rogue,2016,$2.99,97,/,indie,81272,4.264,1.09
Tap Heroes,2015,$2.99,65,/,indie,81272,23.252,3.156
99 Spirits,2013,$9.99,59,/,indie,81075,4.258,2.276
Neon Chrome,2016,$14.99,95,74,indie,80878,9.21,3.024
99 Levels To Hell,2014,$4.99,61,66,indie,80680,2.18,1.054
Corporate Lifestyle Simulator,2014,$4.99,89,/,indie,80680,0.258,0.09
Magical Diary,2012,$14.99,89,/,indie,80680,7.078,4.168
Bridge Constructor Medieval,2014,$6.99,80,/,indie,80483,3.24,1.186
Secrets of Rtikon,2014,$9.99,69,/,indie,80286,1.09,0.186
Surge,2016,Free,95,/,indie,80286,1.102,0.03
Muffin Knight,,$6.99,79,/,indie,80089,2.15,1.018
Nuclear Shot,2015,$0.99,50,/,indie,80089,5.102,0.066
realMyst: Masterpiece Edition,2014,$17.99,82,/,indie,80089,4.084,2.096
Bridge Constructor Playground,2014,$6.99,64,/,indie,79891,1.264,0.216
The Sad Story of Emmeline Burns,2016,Free,91,/,indie,79891,1.084,0.09
Kill The Bad Guy,2014,$9.99,66,/,indie,79891,1.354,0.33
80 Days,2015,$9.99,92,84,indie,79694,4.096,2.072
The Incredible Adventures of Van Helsing III,2015,$14.99,57,64,indie,79694,7.288,4.012
Letter Quest: Grimm's Journey,2014,Free,96,73,indie,79497,4.204,2.336
Rabi-Ribi,2016,$17.99,98,/,indie,79497,15.342,6.294
Real Horror Stories Ultimate Edition,2014,$0.49,41,/,indie,79497,1.198,0.23399999999999999
Containment: The Zombie Puzzler,2012,$4.99,82,/,indie,79300,2.072,0.216
Mystic Destinies: Serendipity of Aeons,2016,Free,82,/,indie,79102,2.096,0.126
The Gallery - EP1: Call of the Starseed â„¢,2016,$19.99,86,/,indie,79102,1.18,1.018
Plug & Play,2015,$2.99,84,/,indie,79102,0.22799999999999998,0.10200000000000001
Loren The Amazon Princess,2014,$19.99,79,/,indie,79102,9.042,2.2640000000000002
Original War,2014,$4.99,92,61,indie,78905,9.012,1.018
Grind Zones,2016,$4.99,56,/,indie,78905,3.132,3.198
Gaokao.Love.100Days,2015,$9.99,95,/,indie,78708,7.036,4.342
PULSAR: Lost Colony,2015,$24.99,91,/,indie,78511,10.312,7.072
Fragmented,2016,$4.99,55,/,indie,78511,4.096,1.072
Flight of the Icarus,2010,$4.99,40,/,indie,78313,0.3,0.11399999999999999
Rescue the Great Demon 2,2016,Free,78,/,indie,78313,1.018,0.072
BlazeRush,2014,$9.99,89,66,indie,78116,4.156,2.126
Carmageddon 2: Carpocalypse Now,2014,$9.99,89,/,indie,78116,3.318,1.09
Pixel Heroes: Byte & Magic,2015,$9.99,79,/,indie,77919,5.012,2.306
Save Jesus,2016,$1.99,90,/,indie,77919,3.24,2.168
Wildlife Park 3,2014,$7.99,52,/,indie,77722,7.102,1.3479999999999999
Grimind,2014,$0.99,65,/,indie,77524,1.312,0.258
Ghoul Kid,2016,Free,67,/,indie,77524,0.09,0.036
YOU DON'T KNOW JACK Vol. 1 XL,2013,$2.99,75,/,indie,77327,0.348,0.11399999999999999
Halcyon 6: Starbase Commander,2016,$19.99,79,72,indie,77130,10.234,4.324
Snakebird,2015,$6.99,96,/,indie,76932,3.03,1.24
Chicken Shoot Gold,2003,$6.99,56,/,indie,76735,0.066,0.03
Our Darker Purpose,2014,$14.99,81,74,indie,76538,8.336,2.27
Relive,2015,Free,69,/,indie,76538,1.18,0.168
High Profits,2017,Free,50,/,indie,76538,6.132,0.276
Big Bang Empire,2016,Free,51,/,indie,76341,17.306,0.174
Data Jammers: FastForward,2011,Free,66,/,indie,76341,0.10200000000000001,0.054
Who Is Mike,2015,Free,92,/,indie,76341,0.18,0.138
Zero G Arena,2016,$2.99,93,/,indie,76143,1.0,0.156
Unstoppable Gorg,2012,$9.99,80,73,indie,75946,2.132,0.312
Gumboy Crazy Features,2006,$4.99,48,69,indie,75946,0.132,0.024
Gumboy: Crazy Adventures,2006,$4.99,48,69,indie,75946,0.174,0.054
Shadow Hunter,2015,Free,58,/,indie,75946,0.252,0.042
Letter Quest: Grimm's Journey Remastered,2015,$2.71,95,/,indie,75749,5.198,4.108
Nexus: The Jupiter Incident,2007,$9.99,86,77,indie,75552,11.24,3.126
Dungeon of Zolthan,2016,$0.99,80,/,indie,75552,3.204,3.198
Blood & Gold: Caribbean!,2015,$19.99,62,/,indie,75552,13.156,2.27
ROCKETSROCKETSROCKETS,2015,$6.99,82,/,indie,75354,2.162,0.18
Lucid,2011,$4.99,76,/,indie,75354,3.024,1.012
The Escapists: The Walking Dead,2015,$17.99,62,66,indie,75157,3.342,0.336
Galactic Junk League,2017,Free,75,/,indie,75157,2.21,0.336
The NADI Project,2016,Free,65,/,indie,75157,0.186,0.054
Game Corp DX,2015,$2.99,88,/,indie,74960,5.264,3.12
The Impossible Game,2014,$4.99,87,64,indie,74763,2.2279999999999998,1.078
Brief Karate Foolish,2016,Free,94,/,indie,74763,0.066,0.024
Horizon,2014,$29.99,57,58,indie,74565,14.018,2.198
Lemurzin,2015,Free,60,/,indie,74565,3.084,3.33
Ubinota,2015,$7.99,91,/,indie,74565,1.036,0.162
Tales of the Orient: The Rising Sun,2015,$9.99,80,/,indie,74565,5.138,4.024
Legends of Eisenwald,2015,$19.99,78,71,indie,74368,18.108,5.108
The Room Two,2016,$4.99,98,/,indie,74368,4.102,3.12
Gigantic Army,2014,$5.99,78,/,indie,74368,1.192,1.03
The Detail,2014,$3.99,76,77,indie,74171,2.276,2.018
Alien Shooter 2 Conscription,2012,$9.99,82,/,indie,74171,2.036,1.078
Doorways: The Underworld,2014,$9.99,71,/,indie,73776,3.12,3.114
Idling to Rule the Gods,2016,Free,84,/,indie,73579,165.006,11.222
A Wizard's Lizard,2014,$9.99,68,/,indie,73382,4.048,1.198
VelocityUltra,2013,$9.99,81,/,indie,73184,2.342,1.342
TinyKeep,2014,$9.99,70,/,indie,73184,2.114,1.1139999999999999
Tower Unite,2016,$14.99,84,/,indie,73184,15.324,5.258
Super Trench Attack!,2014,$4.99,92,/,indie,72987,3.168,2.126
Sorcery! Parts 1 & 2,2016,$9.99,85,69,indie,72790,3.066,1.09
Deadlings - Rotten Edition,2014,$3.99,82,/,indie,72790,2.198,1.33
Ratz Instagib 2.0,2016,$8.99,87,/,indie,72790,4.06,2.216
12 is Better Than 6,2015,$9.99,83,74,indie,72593,3.084,1.336
eXceed - Gun Bullet Children,2012,$2.99,48,/,indie,72593,1.306,1.012
Coma:Mortuary,2014,$5.99,53,/,indie,72395,3.336,2.18
Sideway,2011,$9.99,66,71,indie,72198,1.144,0.144
The Last Door - Collector's Edition,2014,$9.99,95,79,indie,71606,3.132,3.084
StarDrive 2,2015,$29.99,61,70,indie,71606,35.264,13.27
Eidolon,2014,$15,66,64,indie,71606,1.258,0.222
Blood of the Werewolf,2013,$1.99,62,65,indie,71409,2.072,1.108
Montague's Mount,2013,$9.99,60,39,indie,71409,3.192,1.354
Knytt Underground,2013,$6.99,87,/,indie,71409,2.27,1.03
Burstfire,2015,Free,47,/,indie,71409,4.162,5.096
Underrail,2015,$14.99,89,72,indie,71212,22.096,3.144
Planet of the Eyes,2015,$9.99,94,66,indie,71212,2.018,1.228
Rabbit Hole 3D: Steam Edition,2014,$2.99,65,/,indie,71212,1.33,0.354
Over 9000 Zombies!,2015,$9.99,84,/,indie,71015,2.18,1.078
Velocibox,2014,$7.99,90,/,indie,71015,3.132,2.144
Bob Came in Pieces,2010,$6.99,73,73,indie,70817,1.3479999999999999,0.21
The Great Jitters: Pudding Panic,2014,$4.99,71,/,indie,70817,0.09,0.036
REVOLVER360 RE:ACTOR,2014,$4.99,96,/,indie,70423,1.3479999999999999,1.078
The Night Cafe,2016,Free,95,/,indie,70423,0.096,0.03
Holy Avatar vs. Maidens of the Dead,2014,$9.99,58,/,indie,70226,1.198,0.192
Carmageddon Max Pack,1997,$9.99,93,/,indie,70028,3.234,0.318
LiEat,2016,$2.09,96,/,indie,69831,3.144,2.06
Ben and Ed,2015,$9.99,78,/,indie,69831,6.162,2.012
Super Motherload,2014,$14.99,76,/,indie,69634,4.162,3.036
Doorways: Old Prototype,2016,Free,85,/,indie,69634,1.18,0.108
Windforge,2014,$9.99,68,53,indie,69436,8.012,1.228
The Lost Crown,2014,$9.99,73,71,indie,69239,3.102,1.162
Bloodsports.TV,2015,$9.99,87,69,indie,69239,5.018,3.126
Spy Chameleon - RGB Agent,2014,$4.99,89,/,indie,69239,2.102,1.018
Steno Arcade,2016,Free,76,/,indie,69239,0.048,0.012
Poi,2015,$14.99,95,/,indie,69239,2.2279999999999998,1.09
Dementium II HD,2013,$4.99,44,37,indie,69042,3.318,2.354
Shake Your Money Simulator 2016,2016,$0.99,64,/,indie,69042,2.156,2.354
Owlboy,2016,$24.99,95,88,indie,68845,7.132,5.27
Khimera: Destroy All Monster Girls,2016,Free,95,/,indie,68845,1.276,0.126
Emily Wants To Play,2015,$4.99,82,/,indie,68845,1.258,0.27
Chaos Reborn,2015,$19.99,78,85,indie,68647,9.096,3.108
10 Second Ninja,2014,$9.99,87,72,indie,68647,2.18,0.33
Diehard Dungeon,2014,$4.99,79,/,indie,68647,2.132,1.222
Potatoman Seeks the Troof,2014,$3.99,84,/,indie,68647,4.162,4.288
Razor2: Hidden Skies,2010,$9.99,23,61,indie,68450,1.012,0.078
Cherry Tree High I! My! Girls!,2014,$3.99,74,/,indie,68450,3.03,1.234
OCEAN CITY RACING,2014,$1.49,37,/,indie,68253,1.216,0.11399999999999999
Out of Reach,2015,$14.99,66,/,indie,68253,12.258,3.168
Shadow Puppeteer,2014,$14.99,76,57,indie,68056,0.324,0.108
Randal's Monday,2014,$5.99,76,57,indie,68056,8.258,3.294
Rexodus: A VR Story Experience,2016,Free,69,/,indie,68056,0.078,0.036
The Deed: Dynasty,2016,$2.99,86,/,indie,68056,3.144,3.072
NaissanceE,2014,$14.99,81,66,indie,67858,2.066,0.288
WORLD END ECONOMiCA episode.01,2014,$12.99,86,/,indie,67661,4.054,2.078
The Age of Decadence,2015,$29.99,84,81,indie,67464,16.078,4.336
Vigil: Blood Bitterness,2007,Free,22,61,indie,67464,0.084,0.03
Fort Defense,2015,$5.99,66,/,indie,67464,2.27,1.126
Artemis Spaceship Bridge Simulator,2013,$6.99,91,/,indie,67464,3.21,2.036
Zup! 2,2016,$0.99,97,/,indie,67267,1.27,0.276
Replica,2016,$2.99,90,/,indie,67267,2.186,1.216
Farming World,2014,$4.99,38,/,indie,67069,3.144,2.114
Beware Planet Earth,2014,$9.99,71,/,indie,67069,4.162,3.024
theBlu,2016,$9.99,88,/,indie,66872,6.138,1.006
SUPERFIGHT,2016,$9.99,68,/,indie,66872,3.342,4.138
SECTOR,2015,Free,19,/,indie,66675,0.108,0.06
See No Evil,2014,$0.49,75,/,indie,66478,2.24,2.204
8-Bit Armies,2016,$14.99,85,/,indie,66478,6.18,2.174
Auditorium,2012,$6.99,81,/,indie,66478,1.1139999999999999,0.168
Gratuitous Tank Battles,2012,$9.99,55,69,indie,66280,2.054,0.24599999999999997
Shan Gui,2014,$1.99,76,/,indie,66280,3.024,2.156
SWARMRIDERS,2016,Free,92,/,indie,66280,0.09,0.018
Super Space Pug,2016,$0.49,56,/,indie,66083,3.144,3.144
Salt,2014,$14.99,85,/,indie,66083,6.21,1.324
Dyscourse,2015,$14.99,79,71,indie,65886,2.318,1.3
You Must Build A Boat,2015,$4.99,83,71,indie,65688,8.258,4.078
Woolfe - The Red Hood Diaries,2015,$9.99,61,55,indie,65688,2.318,1.3
Chronology,2014,$4.99,88,/,indie,65491,2.096,1.24
Meltdown,2014,$6.99,86,/,indie,65294,4.138,2.06
3SwitcheD,2012,$9.99,39,/,indie,65097,0.198,0.084
Fist of Jesus,2014,$2.99,76,63,indie,64899,2.246,2.042
Garshasp: The Monster Slayer,2011,$1.49,48,49,indie,64899,1.072,0.264
Carmageddon TDR 2000,2014,$4.99,68,/,indie,64899,1.12,0.10200000000000001
Convoy,2015,$14.99,82,72,indie,64702,6.228,2.342
Face Noir,2013,$9.99,70,59,indie,64702,3.18,1.342
Face It - A game to fight inner demons,2015,$0.49,82,/,indie,64702,3.324,3.198
Primal Fears,2013,$9.99,57,/,indie,64702,1.09,0.24599999999999997
Fingered,2015,$1.87,76,/,indie,64505,1.09,0.20400000000000001
Zafehouse: Diaries,2013,$4.99,68,/,indie,64505,5.06,2.204
Tengami,2015,$9.99,80,57,indie,64308,1.102,1.0
Probably Archery,2014,$4.99,50,/,indie,64308,1.054,0.222
Vox Populi Vox Dei 2,2015,$2.99,85,/,indie,64308,3.2279999999999998,3.186
Noitu Love 2 Devolution,2012,$4.99,96,80,indie,64110,1.258,1.066
Aragami,2016,$19.99,90,71,indie,64110,4.228,2.33
Munin,2014,$0.99,82,68,indie,64110,4.276,3.126
Starion Tactics,2014,$9.99,57,/,indie,64110,3.126,1.192
Freshman Year,2015,Free,59,/,indie,64110,0.084,0.042
Pyramid Raid,2015,$2.99,57,/,indie,63913,0.276,0.066
Sword of Asumi,2015,$8.99,77,/,indie,63913,3.048,3.06
Raw Data,2016,$39.99,86,/,indie,63716,4.186,2.06
The VR Museum of Fine Art,2016,Free,96,/,indie,63519,0.06,0.03
Akane the Kunoichi,2014,$2.99,50,/,indie,63519,3.036,2.21
Phoenix Force,2014,$4.99,85,/,indie,63321,3.198,2.21
Garlock Online,2016,Free,21,/,indie,63321,0.066,0.03
In Verbis Virtus,2015,$19.99,83,/,indie,63124,4.18,2.234
Woof Blaster,2015,Free,83,/,indie,63124,0.084,0.048
White Noise Online,2014,$4.99,61,/,indie,63124,2.042,1.258
Joe Dever's Lone Wolf HD Remastered,2014,$14.99,79,78,indie,62927,5.12,3.27
Cyborg Detonator,2016,$3.99,52,/,indie,62927,6.144,4.204
Hero Quest: Tower Conflict,2016,$0.99,25,/,indie,62730,3.168,3.18
Mindless Running,2016,$1.99,66,/,indie,62730,4.162,3.114
DRAGON: A Game About a Dragon,2015,$0.49,71,/,indie,62730,2.168,2.054
Galactic Arms Race,2014,$2.99,59,/,indie,62730,2.06,1.108
Nimbus,2010,$9.99,95,80,indie,62532,2.27,0.258
Volt,2014,$1.99,68,/,indie,62532,2.33,1.288
Exanima,2015,$14.99,84,/,indie,62532,13.042,4.288
Battle Group 2,2014,$7.99,84,/,indie,62532,4.102,3.204
OlliOlli2: Welcome to Olliwood,2015,$14.99,88,82,indie,62335,3.096,1.084
Nom Nom Galaxy,2015,$9.99,73,68,indie,62335,7.348,3.348
The District,2015,$0.99,22,/,indie,62335,3.018,3.006
"Gremlins, Inc.",2016,$14.99,87,74,indie,62138,13.312,5.114
Richard & Alice,2014,$5.99,72,70,indie,62138,2.24,2.15
Rooms: The Main Building,2014,$9.99,82,/,indie,62138,1.33,0.354
Toy Soldiers: Complete,2016,$14.99,76,/,indie,62138,5.276,3.174
Terrian Saga: KR-17,2014,$4.99,76,83,indie,61940,3.096,3.06
The Haunted: Hells Reach,2011,$8.99,87,51,indie,61940,5.186,2.012
El Ninja,2016,$0.99,77,/,indie,61940,2.246,2.222
Shark Attack Deathmatch 2,2015,$2.99,80,/,indie,61546,1.162,0.24599999999999997
Zezenia Online,2016,Free,72,/,indie,61546,3.336,0.078
Origin Of Destiny,2016,Free,72,/,indie,61546,1.186,0.11399999999999999
Nimble Quest,2013,$4.99,90,/,indie,61546,4.006,2.012
Goats on a Bridge,2015,$4.99,74,/,indie,61349,2.012,0.20400000000000001
Aces Wild: Manic Brawling Action!,2014,$9.99,82,/,indie,61349,2.24,0.156
Avadon 2: The Corruption,2013,$9.99,85,82,indie,61151,26.21,18.042
Vinyl,2016,Free,56,/,indie,61151,0.126,0.036
"7 Grand Steps, Step 1: What Ancients Begat",2013,$19.99,60,/,indie,61151,6.24,2.354
Knights of Pen and Paper 2,2015,$7.99,84,/,indie,61151,9.012,5.114
War of the Human Tanks,2014,$9.99,89,/,indie,61151,6.132,3.012
Obduction,2016,$29.99,85,76,indie,60954,11.162,6.072
Software Inc.,2015,$13.99,93,/,indie,60954,20.204,9.216
Crowntakers,2014,$9.99,76,70,indie,60757,5.084,3.198
In Between,2015,$11.99,90,68,indie,60757,3.132,3.162
Trick and Treat - Visual Novel,2016,Free,90,/,indie,60757,0.324,0.10200000000000001
The Nightmare Cooperative,2014,$4.99,54,/,indie,60757,1.318,1.0
Wooden Floor,2015,$5.99,62,/,indie,60757,0.15,0.066
Drunken Robot Pornography,2014,$14.99,85,66,indie,60560,2.024,1.006
BIT.TRIP CORE,2012,$9.99,56,/,indie,59968,1.09,0.216
Love,2014,$2.99,91,/,indie,59771,2.342,1.102
Forgotten Myths CCG,2016,Free,59,/,indie,59771,2.054,0.096
EvilQuest,2014,$1.99,89,/,indie,59771,3.156,1.342
Sakura Beach,2015,$9.99,79,/,indie,59771,5.282,3.042
They Breathe,2014,$1.99,84,/,indie,59771,1.21,0.3
GundeadliGne,2011,$3.99,82,/,indie,59771,0.318,0.138
Rhythm Destruction,2014,$4.99,50,/,indie,59573,2.138,1.204
Alpha Kimori Episode One,2014,$9.99,61,/,indie,59573,2.216,1.3479999999999999
SOL: Exodus,2012,$7.99,48,57,indie,59376,2.042,0.312
Shattered Skies,2016,$19.99,44,56,indie,59376,30.252,6.348
Neon Space,2016,$0.99,87,/,indie,59376,3.21,2.312
iBomber Attack,2012,$5.99,82,/,indie,59376,2.114,0.156
Postmortem: one must die (Extended Cut),2013,$2.99,41,/,indie,59376,0.156,0.09
Dark Scavenger,2014,$1.24,88,/,indie,59179,5.0,2.06
Sakura Fantasy,2015,$9.99,92,/,indie,58784,6.288,2.084
35MM,2016,$8.99,72,/,indie,58587,3.282,2.048
Gundemonium Recollection,2011,$3.99,93,/,indie,58587,1.054,0.12
Super Puzzle Platformer Deluxe,2013,$7.99,94,/,indie,58587,4.324,1.1320000000000001
klocki,2016,$0.99,97,/,indie,58390,0.348,0.282
Wyrmsun,2015,Free,83,/,indie,58390,1.18,0.252
Tetrobot and Co.,2013,$9.99,97,72,indie,58193,3.336,2.018
Happy Room,2016,$4.99,84,/,indie,57995,4.018,2.336
Water Bears VR,2016,$9.99,93,/,indie,57995,0.174,0.006
Crashlands,2016,$14.99,90,78,indie,57798,15.012,7.138
EVERSPACE™,2016,$29.99,88,/,indie,57798,8.102,3.21
Gunman Clive,2014,$1.99,88,/,indie,57798,1.036,0.198
The Last Tinker: City of Colors,2014,$19.99,82,72,indie,57601,4.048,2.15
